# M = 2.000, Z =  0.014, Y =  0.280, Set 0																													
# Surface normalized number abundances																													
Isotope	A	Z	N	Initial	TP #1	TP #2	TP #3	TP #4	TP #5	TP #6	TP #7	TP #8	TP #9	TP #10	TP #11	TP #12	TP #13	TP #14	TP #15	TP #16	TP #17	TP #18	TP #19	TP #20	TP #21	TP #22	TP #23	TP #24	Final
ta183	183	73	110	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
w182	182	74	108	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	8.47E-13	1.04E-12	1.67E-12	2.73E-12	4.23E-12	6.04E-12	8.07E-12	1.02E-11	1.20E-11
w183	183	74	109	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	4.57E-13	5.60E-13	8.80E-13	1.43E-12	2.22E-12	3.20E-12	4.32E-12	5.50E-12	6.56E-12
w184	184	74	110	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	9.79E-13	1.23E-12	1.97E-12	3.26E-12	5.10E-12	7.42E-12	1.01E-11	1.30E-11	1.56E-11
w185	185	74	111	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
w186	186	74	112	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.08E-13	9.66E-13	1.07E-12	1.25E-12	1.51E-12	1.88E-12	2.39E-12	3.00E-12	3.62E-12
re185	185	75	110	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	4.64E-13	5.08E-13	6.37E-13	8.66E-13	1.19E-12	1.61E-12	2.11E-12	2.66E-12	3.16E-12
re186	186	75	111	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
re187	187	75	112	9.04E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.98E-13	9.20E-13	9.54E-13	1.00E-12	1.08E-12	1.18E-12	1.30E-12	1.42E-12
os186	186	76	110	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	2.56E-13	3.69E-13	7.31E-13	1.33E-12	2.19E-12	3.23E-12	4.40E-12	5.61E-12	6.67E-12
os187	187	76	111	1.37E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.54E-13	1.89E-13	3.05E-13	5.01E-13	7.78E-13	1.11E-12	1.47E-12	1.84E-12	2.16E-12
os188	188	76	112	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.14E-12	2.33E-12	2.92E-12	3.93E-12	5.37E-12	7.14E-12	9.18E-12	1.13E-11	1.33E-11
os189	189	76	113	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.60E-12	2.64E-12	2.76E-12	2.96E-12	3.25E-12	3.61E-12	4.03E-12	4.47E-12	4.86E-12
os190	190	76	114	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.24E-12	4.42E-12	5.02E-12	6.04E-12	7.52E-12	9.37E-12	1.15E-11	1.38E-11	1.58E-11
os191	191	76	115	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
os192	192	76	116	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.58E-12	6.60E-12	6.64E-12	6.71E-12	6.82E-12	6.98E-12	7.20E-12	7.48E-12	7.77E-12
ir191	191	77	114	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.58E-12	5.57E-12	5.61E-12	5.72E-12	5.90E-12	6.18E-12	6.52E-12	6.91E-12	7.33E-12	7.71E-12
ir192	192	77	115	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
ir193	193	77	116	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.37E-12	9.41E-12	9.52E-12	9.73E-12	1.00E-11	1.04E-11	1.08E-11	1.12E-11	1.16E-11
pt192	192	78	114	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.33E-13	2.94E-13	5.08E-13	8.61E-13	1.37E-12	1.96E-12	2.60E-12	3.24E-12	3.80E-12
pt193	193	78	115	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.77E-26
pt194	194	78	116	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.83E-12	9.97E-12	1.04E-11	1.12E-11	1.24E-11	1.38E-11	1.55E-11	1.73E-11	1.89E-11
pt195	195	78	117	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.01E-11	1.03E-11	1.06E-11	1.11E-11	1.17E-11	1.23E-11	1.30E-11	1.37E-11
pt196	196	78	118	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.53E-12	7.78E-12	8.57E-12	9.95E-12	1.20E-11	1.45E-11	1.75E-11	2.06E-11	2.35E-11
au197	197	79	118	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.51E-12	4.59E-12	4.83E-12	5.25E-12	5.87E-12	6.66E-12	7.60E-12	8.60E-12	9.51E-12
hg198	198	80	118	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.05E-12	1.06E-12	1.31E-12	2.09E-12	3.45E-12	5.45E-12	8.00E-12	1.10E-11	1.42E-11	1.72E-11
hg199	199	80	119	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.79E-12	1.89E-12	2.22E-12	2.79E-12	3.62E-12	4.69E-12	5.95E-12	7.32E-12	8.56E-12
hg200	200	80	120	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.44E-12	2.79E-12	3.91E-12	5.87E-12	8.74E-12	1.24E-11	1.66E-11	2.12E-11	2.54E-11
hg201	201	80	121	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.39E-12	1.53E-12	1.96E-12	2.73E-12	3.87E-12	5.33E-12	7.04E-12	8.88E-12	1.06E-11
hg202	202	80	122	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.16E-12	3.71E-12	5.54E-12	8.80E-12	1.37E-11	1.99E-11	2.71E-11	3.49E-11	4.20E-11
tl203	203	81	122	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.24E-12	1.45E-12	2.17E-12	3.50E-12	5.51E-12	8.14E-12	1.13E-11	1.47E-11	1.79E-11
tl204	204	81	123	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.05E-36
tl205	205	81	124	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	2.97E-12	3.05E-12	3.19E-12	3.38E-12	3.65E-12	4.06E-12	4.62E-12	5.35E-12	6.10E-12
pb204	204	82	122	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.57E-12	1.84E-12	2.84E-12	4.71E-12	7.54E-12	1.12E-11	1.55E-11	2.01E-11	2.43E-11
pb205	205	82	123	0.00E+00	1.61E-29	1.62E-29	1.65E-29	1.65E-29	1.64E-29	1.63E-29	1.60E-29	1.58E-29	1.57E-29	1.54E-29	1.50E-29	1.47E-29	1.45E-29	1.44E-29	1.52E-29	6.52E-29	1.06E-17	1.63E-13	7.96E-13	1.99E-12	3.81E-12	6.16E-12	8.92E-12	1.19E-11	1.45E-11
pb206	206	82	124	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.46E-11	1.58E-11	2.11E-11	3.20E-11	4.93E-11	7.24E-11	1.00E-10	1.31E-10	1.59E-10
pb207	207	82	125	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.70E-11	2.26E-11	3.58E-11	5.82E-11	8.94E-11	1.28E-10	1.69E-10	2.08E-10
pb208	208	82	126	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.62E-11	4.67E-11	5.67E-11	8.50E-11	1.36E-10	2.09E-10	3.00E-10	4.00E-10	4.91E-10
bi209	209	83	126	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.20E-12	3.26E-12	3.44E-12	3.77E-12	4.27E-12	4.91E-12	5.64E-12	6.32E-12
bi210	210	83	127	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
po210	210	84	126	0.00E+00	6.65E-27	6.65E-27	6.63E-27	6.63E-27	6.63E-27	6.63E-27	6.57E-27	6.50E-27	6.50E-27	6.43E-27	6.27E-27	6.11E-27	6.08E-27	6.02E-27	5.97E-27	5.92E-27	1.06E-18	5.21E-16	5.77E-14	2.34E-13	5.78E-13	1.10E-12	1.77E-12	2.53E-12	3.24E-12
