# M = 2.000, Z =  0.014, Y =  0.280, Set 2																													
# Surface normalized number abundances																													
Isotope	A	Z	N	Initial	TP #1	TP #2	TP #3	TP #4	TP #5	TP #6	TP #7	TP #8	TP #9	TP #10	TP #11	TP #12	TP #13	TP #14	TP #15	TP #16	TP #17	TP #18	TP #19	TP #20	TP #21	TP #22	TP #23	TP #24	Final
ba136	136	56	80	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	8.50E-12	1.33E-11	2.58E-11	4.74E-11	7.79E-11	1.14E-10	1.56E-10	2.01E-10	2.42E-10
ba137	137	56	81	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.53E-11	2.31E-11	3.67E-11	5.58E-11	7.86E-11	1.05E-10	1.33E-10	1.59E-10
ba138	138	56	82	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	7.76E-11	1.22E-10	2.31E-10	4.16E-10	6.69E-10	9.64E-10	1.30E-09	1.65E-09	1.96E-09
la139	139	57	82	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.06E-11	1.56E-11	2.77E-11	4.82E-11	7.62E-11	1.09E-10	1.46E-10	1.84E-10	2.18E-10
ce140	140	58	82	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	2.41E-11	3.75E-11	7.04E-11	1.27E-10	2.04E-10	2.95E-10	3.98E-10	5.06E-10	6.02E-10
ce141	141	58	83	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
ce142	142	58	84	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.02E-12	3.05E-12	3.08E-12	3.12E-12	3.17E-12	3.23E-12	3.34E-12	3.50E-12	3.68E-12
pr141	141	59	82	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	4.12E-12	5.05E-12	7.29E-12	1.12E-11	1.66E-11	2.30E-11	3.03E-11	3.82E-11	4.53E-11
nd142	142	60	82	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	5.45E-12	8.49E-12	1.60E-11	2.89E-11	4.69E-11	6.81E-11	9.23E-11	1.18E-10	1.40E-10
nd143	143	60	83	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.76E-12	3.65E-12	5.19E-12	7.36E-12	9.95E-12	1.29E-11	1.61E-11	1.89E-11
nd144	144	60	84	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	4.78E-12	5.87E-12	8.55E-12	1.32E-11	1.96E-11	2.73E-11	3.61E-11	4.53E-11	5.36E-11
nd145	145	60	85	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.96E-12	2.42E-12	3.24E-12	4.38E-12	5.75E-12	7.33E-12	9.00E-12	1.05E-11
nd146	146	60	86	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	3.45E-12	4.43E-12	6.86E-12	1.11E-11	1.70E-11	2.40E-11	3.20E-11	4.04E-11	4.79E-11
nd147	147	60	87	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
nd148	148	60	88	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.15E-12	1.17E-12	1.19E-12	1.22E-12	1.27E-12	1.34E-12	1.45E-12	1.62E-12	1.81E-12
pm147	147	61	86	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
pm148	148	61	87	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
sm147	147	62	85	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	9.62E-13	1.07E-12	1.32E-12	1.77E-12	2.41E-12	3.19E-12	4.10E-12	5.07E-12	5.95E-12
sm148	148	62	86	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	7.00E-13	1.01E-12	1.81E-12	3.21E-12	5.18E-12	7.50E-12	1.01E-11	1.28E-11	1.51E-11
sm149	149	62	87	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	8.61E-13	9.02E-13	1.01E-12	1.20E-12	1.47E-12	1.78E-12	2.14E-12	2.51E-12	2.84E-12
sm150	150	62	88	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	4.60E-13	6.46E-13	1.12E-12	1.95E-12	3.12E-12	4.53E-12	6.16E-12	7.89E-12	9.44E-12
sm151	151	62	89	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.37E-25
sm152	152	62	90	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.67E-12	1.82E-12	2.17E-12	2.75E-12	3.58E-12	4.60E-12	5.82E-12	7.16E-12	8.40E-12
eu151	151	63	88	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.11E-12	1.13E-12	1.20E-12	1.31E-12	1.47E-12	1.67E-12	1.89E-12	2.13E-12	2.35E-12
eu152	152	63	89	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.10E-28
eu153	153	63	90	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.21E-12	1.24E-12	1.31E-12	1.42E-12	1.59E-12	1.79E-12	2.03E-12	2.29E-12	2.53E-12
eu154	154	63	91	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.72E-30
eu155	155	63	92	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
gd152	152	64	88	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.61E-14	1.95E-14	3.52E-14	6.46E-14	1.05E-13	1.48E-13	1.87E-13	2.24E-13	2.54E-13
gd153	153	64	89	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
gd154	154	64	90	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	1.75E-13	2.44E-13	4.13E-13	6.99E-13	1.10E-12	1.57E-12	2.11E-12	2.68E-12	3.20E-12
gd155	155	64	91	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.19E-12	1.21E-12	1.28E-12	1.40E-12	1.56E-12	1.75E-12	1.96E-12	2.19E-12	2.40E-12
gd156	156	64	92	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.64E-12	1.76E-12	2.05E-12	2.57E-12	3.28E-12	4.13E-12	5.08E-12	6.07E-12	6.95E-12
gd157	157	64	93	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.26E-12	1.31E-12	1.45E-12	1.69E-12	2.02E-12	2.42E-12	2.87E-12	3.34E-12	3.76E-12
gd158	158	64	94	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	2.21E-12	2.76E-12	3.72E-12	5.07E-12	6.68E-12	8.52E-12	1.05E-11	1.22E-11
gd159	159	64	95	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
gd160	160	64	96	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.75E-12	1.76E-12	1.76E-12	1.76E-12	1.76E-12	1.77E-12	1.77E-12	1.79E-12	1.81E-12
tb159	159	65	94	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.49E-12	1.54E-12	1.67E-12	1.88E-12	2.19E-12	2.55E-12	2.97E-12	3.40E-12	3.80E-12
tb160	160	65	95	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
tb161	161	65	96	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
dy160	160	66	94	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	2.25E-13	3.03E-13	5.03E-13	8.54E-13	1.35E-12	1.94E-12	2.60E-12	3.30E-12	3.93E-12
dy161	161	66	95	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.82E-12	1.86E-12	1.95E-12	2.11E-12	2.34E-12	2.60E-12	2.91E-12	3.23E-12	3.51E-12
dy162	162	66	96	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.46E-12	2.61E-12	3.01E-12	3.71E-12	4.70E-12	5.88E-12	7.23E-12	8.63E-12	9.89E-12
dy163	163	66	97	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.40E-12	2.47E-12	2.63E-12	2.93E-12	3.34E-12	3.84E-12	4.42E-12	5.02E-12	5.56E-12
dy164	164	66	98	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	2.73E-12	3.04E-12	3.83E-12	5.21E-12	7.19E-12	9.56E-12	1.23E-11	1.52E-11	1.78E-11
ho165	165	67	98	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.11E-12	2.17E-12	2.32E-12	2.59E-12	2.97E-12	3.42E-12	3.95E-12	4.51E-12	5.02E-12
er166	166	68	98	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	1.99E-12	2.13E-12	2.47E-12	3.07E-12	3.92E-12	4.95E-12	6.14E-12	7.40E-12	8.54E-12
er167	167	68	99	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.36E-12	1.41E-12	1.55E-12	1.79E-12	2.13E-12	2.54E-12	3.02E-12	3.52E-12	3.98E-12
er168	168	68	100	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.61E-12	1.81E-12	2.34E-12	3.28E-12	4.61E-12	6.20E-12	8.04E-12	9.99E-12	1.17E-11
er169	169	68	101	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
er170	170	68	102	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	8.87E-13	9.03E-13	9.19E-13	9.44E-13	9.83E-13	1.04E-12	1.14E-12	1.29E-12	1.45E-12
tm169	169	69	100	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.43E-13	9.93E-13	1.12E-12	1.34E-12	1.66E-12	2.05E-12	2.50E-12	2.97E-12	3.39E-12
tm170	170	69	101	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
tm171	171	69	102	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
yb170	170	70	100	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	1.77E-13	2.51E-13	4.47E-13	7.78E-13	1.25E-12	1.80E-12	2.41E-12	3.05E-12	3.61E-12
yb171	171	70	101	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	8.38E-13	9.00E-13	1.06E-12	1.36E-12	1.77E-12	2.27E-12	2.86E-12	3.50E-12	4.08E-12
yb172	172	70	102	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.49E-12	1.99E-12	2.89E-12	4.16E-12	5.69E-12	7.45E-12	9.30E-12	1.10E-11
yb173	173	70	103	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	9.58E-13	1.05E-12	1.29E-12	1.71E-12	2.31E-12	3.04E-12	3.88E-12	4.76E-12	5.55E-12
yb174	174	70	104	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	1.91E-12	2.33E-12	3.40E-12	5.32E-12	8.08E-12	1.14E-11	1.53E-11	1.94E-11	2.30E-11
lu175	175	71	104	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	8.55E-13	9.09E-13	1.05E-12	1.30E-12	1.66E-12	2.10E-12	2.60E-12	3.14E-12	3.62E-12
lu176	176	71	105	2.70E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	2.64E-14	5.08E-14	1.12E-13	2.22E-13	3.69E-13	5.42E-13	7.41E-13	9.53E-13	1.15E-12
lu177	177	71	106	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
hf176	176	72	104	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	1.89E-13	2.14E-13	2.87E-13	4.30E-13	6.49E-13	9.16E-13	1.21E-12	1.51E-12	1.77E-12
hf177	177	72	105	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	6.83E-13	7.21E-13	8.25E-13	1.02E-12	1.30E-12	1.64E-12	2.04E-12	2.45E-12	2.83E-12
hf178	178	72	106	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.00E-12	1.20E-12	1.69E-12	2.58E-12	3.86E-12	5.44E-12	7.30E-12	9.30E-12	1.11E-11
hf179	179	72	107	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.00E-13	5.66E-13	7.33E-13	1.03E-12	1.47E-12	2.00E-12	2.63E-12	3.31E-12	3.92E-12
hf180	180	72	108	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.29E-12	1.68E-12	2.70E-12	4.51E-12	7.13E-12	1.03E-11	1.40E-11	1.80E-11	2.15E-11
hf181	181	72	109	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
hf182	182	72	110	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.41E-20	1.66E-14	2.50E-14	4.26E-14	7.31E-14	1.24E-13	2.14E-13	3.47E-13	5.02E-13
ta181	181	73	108	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	5.43E-13	6.21E-13	8.19E-13	1.18E-12	1.71E-12	2.37E-12	3.15E-12	4.00E-12	4.78E-12
ta182	182	73	109	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.88E-28	1.52E-22	2.30E-22	3.91E-22	6.70E-22	1.13E-21	1.97E-21	3.18E-21	4.60E-21
